_id;title;body;date;place;date_ISO_8601;persistentUrl;difficulty;
5_1;Oberkommissar an Heiligabend erstochen! Linksradikale verhöhnen ermordeten Polizisten;"Herborn  Er starb Heiligabend im Dienst. Polizeioberkommissar Christoph R. (?46) wurde im Zug von einem randalierenden Fahrgast totgestochen. Unfassbar: Auf der linken Internetplattform Indymedia wird der Vater von vier Kindern als dumm verhöhnt. Um auf der Internetseite einen Artikel zu veröffentlichen, muss man Mitglied sein. Die Seite wird oft von Linksradikalen genutzt. Morgens um 7 Uhr werden Christoph R. und sein Streifenpartner (47) zum Bahnhof Herborn (Hessen) gerufen, weil Patrick S. (27, nach Drogen- und Gewaltdelikten auf Bewährung draußen) sich weigert, einen Fahrschein vorzuzeigen. Als die Beamten den Regionalexpress betreten, sticht Patrick S. sofort mit einem Küchenmesser auf Christoph R. ein, trifft ihn mehrfach an Hals, Arm und Kopf. Dann geht er auf dessen Kollegen los. Im Kampf mit dem Angreifer zieht R. seine Waffe, verletzt ihn mit zwei Schüssen im Oberkörper, danach sackt der Polizist zusammen. Er stirbt noch im Zug, sein Kollege überlebt knapp. Angreifer Patrick S. hat 1,5 Promille im Blut. In der Klinik erhält er einen Haftbefehl wegen Mordes. Während Tausende Polizisten um ihren Kollegen trauern hetzt Indymedia-Autor Zeiti im Internet! Unter der Überschrift Solidarität mit dem Polizistenmörder schreibt er: Ja jetzt ist ein Beamter tot und der zweite schwebt in Lebensgefahr; trotz schuss- und stichsicheren Westen! Wie dumm muss man eigentlich sein?! Weiter heißt es: Dann auf den Menschen zu schießen (...) ist einfach nur mal wieder typisch Bullenschweine!, dumm wie Brot. Der Autor fordert die Abschaffung von Ticket-Kontrollen bei der Bahn, wer das nicht versteht und absichtlich weiter blockiert (...), der gehört zu Recht abgestochen oder ermordet! Polizeigewerkschafts-Chef Rainer Wendt (59) ist entsetzt: Unfassbar, für die Familie ist das ein Schlag ins Gesicht. Es muss geprüft werden, ob hier Strafgesetze verletzt wurden.";27.12.2015;Herborn;27.12.2015;https://web.archive.org/web/20190905195831/https://www.bild.de/news/inland/polizistenmord/linksradikale-verhoehnen-ermordeten-polizisten-43938300.bild.html;2;
5_2;Herborner Bahnhof An Weihnachten erstochen Linksradikale verhöhnen ermordeten Polizisten im Netz;"Am Morgen des Heiligabend starb ein Polizist am Herborner Bahnhof. Ein 27 Jahre alter Mann war mit einem Messer auf ihn und einen Kollegen losgegangen. Auf der linksradikalen Internetplattform Indymedia  wird der getötete Oberkommissar nun als dumm verhöhnt und Solidarität mit dem Polizistenmörder gefordert. Der bei einer Messerattacke getötete 46-jährige Polizist aus Herborn wird auf der linken Internetplattform Indymedia in einem Beitrag unter der Überschrift Solidarität mit dem Polizistenmörder verhöhnt. Das berichtet die Bild-Zeitung. So heißt es in dem Beitrag auf der Seite: Ja jetzt ist ein Beamter tot und der zweite schwebt in Lebensgefahr; trotz schuss- und stichsicheren Westen! Wie dumm muss man eigentlich sein?! Damit nicht genug. Dann auf den Menschen zu schießen (...) ist einfach nur mal wieder typisch Bullenschweine!, dumm wie Brot, setzt der Autor dem Bericht zufolge nach. Bisherigen Erkenntnissen zufolge hatte der Polizist vor seinem Tod noch Schüsse auf den Angreifer abgegeben. Wie die Bild weiter berichtet, soll der Beitrag mittlerweile nicht mehr online sein. Indymedia wird oftmals von Linksradikalen genutzt. Lediglich Mitglieder können dort ihre Beiträge online stellen. 1,5 Promille Alkohol im Blut In einem Regionalzug im Bahnhof von Herborn hatte ein betrunkener 27-Jähriger an Heiligabend nach bisherigen Erkenntnissen zwei Polizisten mit einem Messer angegriffen. Er traf den 46-jährigen Oberkommissar tödlich, dessen 47-jähriger Kollege erlitt schwere Verletzungen. Einer der beiden Polizisten schoss den Angreifer an und verletzte ihn ebenfalls schwer. Ersten Auswertungen einer Überwachungskamera zufolge gab vermutlich der Beamte zwei Schüsse ab, der später an den Verletzungen starb. Bei der Obduktion wurden sieben Stiche festgestellt, darunter ein tödlicher im Bereich von Hals und Schulter. Gegen den mutmaßlichen Täter, einen 27-jährigen Mann, erging Haftbefehl wegen Mordes, wie die Staatsanwaltschaft mitteilte. Der Täter hatte ebenfalls schwere Verletzungen erlitten. Er stand nach Angaben der Staatsanwaltschaft wegen Gewaltdelikten unter Bewährung und hatte zum Zeitpunkt der Tat 1,5 Promille Alkohol im Blut.";28.12.2015;Herborn;28.12.2015;https://web.archive.org/web/20190905200326/https://www.focus.de/regional/hessen/herborner-bahnhof-an-weihnachten-erstochen-linksradikale-verhoehnen-ermordeten-polizisten-im-netz_id_5177472.html;1;
5_3;WM-Autokorso in Bergheim Drei Autos beschossen;Bergheim (dpa/lnw) - Bei einem WM-Autokorso im rheinischen Bergheim sind in der Nacht zum Montag insgesamt drei Autos beschossen worden. Dabei wurde eine 23 Jahre alte Frau durch einen Schuss schwer verletzt. Die Insassen der anderen beiden Autos seien aber nicht verletzt worden, teilte die Polizei am Montag mit. Der oder die Täter hätten von drei unterschiedlichen Standorten aus jeweils einen Schuss auf jedes Auto abgegeben. Zunächst hatte die Polizei nur von einem Schuss berichtet. Die Frau saß am Steuer ihres Autos und war mit zwei weiteren Frauen unterwegs. Sie wurde an der Schulter verletzt und kam ins Krankenhaus. Die Polizei geht davon aus, dass sie von der Patrone einer Kleinkaliberwaffe getroffen wurde.;14.07.2014;Bergheim;14.07.2014;https://web.archive.org/web/20190905202540/https://www.bild.de/regional/koeln/wmautokorso-in-bergheim-drei-autos-beschossen-36815144.bild.html;1;
5_4;Nettes Café am Hafen - Warum wurde ausgerechnet im Vivo eine Frau getötet?;Duisburg. Nettes Café am Hafen. So beschreibt ein User das Café Vivo bei Facebook. Und doch ist hier am Mittwoch etwas Schreckliches passiert. Eine Angestellte des Lokals entdeckte hier gegen 10 Uhr die Leiche einer Frau. Das Vivo liegt zentral am Duisburger Innenhafen. Eine wechselnde Mittagskarte bietet eine Menge Abwechslung. Von Nudeln über Schnitzel bis hin zu Burger mit Pommes kriegst du hier immer wieder neue Gerichte. Café wirkt unscheinbar Nachmittags locken selbstgebackene Kuchen bei gutem Wetter zahlreiche Gäste auf die Terasse. Jeden Sonntag wird ein Frühstücksbuffet aufgefahren. Ob ein Business-Lunch mit Geschäftspartnern, ein leckerer Latte Macchiato in der Frühlingssonne oder der After-Work Cocktail zur Happy Hour - wir freuen uns auf Ihren Besuch, heißt es auf der Homepage. Warum ausgerechnet hier ein Mord begangen wurde, ist aktuell völlig unklar. Auf den ersten Blick wirkt das Café nämlich völlig unscheinbar. Eben wie ein nettes Café am Hafen.;03.05.2017;Duisburg;03.05.2017;https://web.archive.org/web/20190905203625/https://www.derwesten.de/staedte/duisburg/nettes-cafe-am-hafen-warum-wurde-ausgerechnet-im-vivo-eine-frau-getoetet-id210449711.html;3;
5_5;Café Vivo in Duisburg Geschäftsführerin (46) wurde erschossen, Angestellte fand die Leiche;Duisburg. Die Polizei bestätigt: Bei der ermordeten Frau im Duisburger Innenhafen handelt es sich um die Geschäftsführerin (46) des Café Vivo. Am Donnerstagvormittag hat die Obduktion stattgefunden. Die 46-Jährige wurde erschossen. Angestellte fand die 46-Jährige. Die Leiche der Frau war am Mittwochmorgen gegen 9:55 Uhr von einer Angestellten (54) des Lokals entdeckt worden. Die 54-Jährige alarmierte Polizei und Rettungsdienst. Als die Einsatzkräfte eintrafen, versuchten sie zunächst die Scheibe des Geschäfts einzuschlagen, um zügig an die Frau heranzukommen. Als die Helfer dann im Laden waren, konnte die Notärztin nur noch den Tod der Duisburgerin feststellen. Eine 15-köpfige Mordkommission wurde eingerichtet. Die Spurensicherung in dem Café dauerte am Mittwoch bis zum Abend. Beamte des Landeskriminalamtes waren mit einer speziellen Lasermesstechnik vor Ort. Taucher fanden keine Beweise im Innenhafenbecken. Am Nachmittag suchten Polizeitaucher im anliegenden Innenhafenbecken nach Beweismitteln, konnten aber nichts finden. Die Ermittlungen zum Tathergang und zum Täter dauern weiterhin an. Hinweise nimmt das Kriminalkommissariat 11 unter der Telefonnummer 0203 280-0 entgegen.;04.05.2017;Duisburg;04.05.2017;https://web.archive.org/web/20190905203934/https://www.derwesten.de/staedte/duisburg/cafe-vivo-in-duisburg-geschaeftsfuehrerin-46-wurde-erschossen-angestellte-fand-die-leiche-id210456067.html;2;
5_6;Getötete Frau im Café Taucher suchen nach Tatwaffe im Duisburger Innenhafen;Duisburg. Die Ermittlungen im Fall der gewaltsam getöteten Frau aus Duisburg gehen weiter. Jetzt setzt die Polizei Taucher ein, die das Becken des Duisburger Innenhafens nach einer möglichen Tatwaffe absuchen sollen. Am Mittwochmorgen hatte die Polizei Duisburg eine tote Frau im Café Vivo in einer Blutlache entdeckt. Um wen es sich bei der Toten handelt, ist noch nicht bekannt.;03.05.2017;Duisburg;03.05.2017;https://web.archive.org/web/20190905204030/https://www.derwesten.de/staedte/duisburg/getoetete-frau-im-cafe-taucher-suchen-nach-tatwaffe-im-duisburger-innenhafen-id210446115.html;1;
5_7;Vergewaltigung in Harburg Angeklagte feiern sich im Gericht;Die Arme in Siegerpose hochgereckt, das Grinsen breit, der Gang betont machomäßig. Egal ob aus pubertärer Unsicherheit oder aus Überzeugung  der Auftritt der vier jungen Männer, die aus der U-Haft in den Gerichtssaal treten, ist schwer erträglich. Der älteste, Bosko P. ist 21 Jahre alt. Als er den Saal betritt, winken die Mitglieder seiner Großfamilie im Zuhörerraum, werfen Küsschen. Seine drei Mitangeklagten sind zwischen 14 und 16 Jahre alt. Sie alle sollen am 11. Februar 2016 eine 14-Jährige missbraucht haben. Das einzige Mädchen auf der Anklagebank, 15 Jahre alt, soll die unfassbaren Taten mit ihrem Handy gefilmt haben. Sie ist wegen Beihilfe und unterlassener Hilfeleistung angeklagt. Was die Anklage schildert, zeugt von einer kaum vorstellbaren Verrohung der jungen Angeklagten. Demnach lag die 14-Jährige, an Alkohol nicht gewöhnt, schwer betrunken auf einem Sofa in einer Harburger Wohnung. Die Angeklagten sollen sich spontan entschlossen haben, das wehrlose Mädchen zu missbrauchen. Bosko P. und Alexander K. (16) sollen Geschlechtsverkehr mit ihr gehabt haben, die beiden anderen Flaschen und eine Taschenlampe in das Opfer eingeführt haben. Das Mädchen soll zeitweise geschrien und sich übergeben haben. Anschließend sollen sie das geschändete Mädchen zur Wohnungstür getragen haben. Bosko P. soll den Körper auf ein Laken gelegt und in den Hof geschleift haben. Hier ließen sie das Opfer liegen, nahezu unbekleidet bei Temperaturen um den Gefrierpunkt. Dann, so die Anklage, verabschiedeten sie sich mit Hau rein und verließen den Tatort. Das Ablegen des Körpers im Hof wertet die Staatsanwaltschaft als gefährliche Körperverletzung. Die Anklage geht davon aus, dass den Jugendlichen die Gefährlichkeit zwar bewusst war, sie aber ernsthaft darauf vertrauten, dass schon jemand  aus den umliegenden Wohnungen dem Mädchen helfen werde. Sonst wäre die Tat ein versuchter Totschlag. Weil vier der fünf Angeklagten minderjährig sind, wird der Prozess bis zur Urteilsverkündung unter Ausschluss der Öffentlichkeit geführt.;25.08.2016;Hamburg;25.08.2016;https://web.archive.org/web/20190905205008/https://www.mopo.de/hamburg/polizei/vergewaltigung-in-harburg-angeklagte-feiern-sich-im-gericht-24644788;3;
5_8;14-Jährige vergewaltigt Jetzt hat die Polizei alle mutmaßlichen Sex-Täter geschnappt!;Hat er mit anderen Jugendlichen in Harburg eine 14-Jährige mit Alkohol gefügig gemacht, um das Mädchen anschließend zu vergewaltigen? Die Polizei hat am Montag den 16-jährigen Alexander K. festgenommen. Personenfahnder der Polizei spürten den 16-Jährigen in einer Rahlstedter Wohnung auf. Der junge Mann wurde festgenommen. Alexander K. soll sich, gemeinsam mit vier anderen Jugendlichen, am 11. Februar an einer 14-Jährigen vergangen haben. Bereits am 23. Februar hatte die Polizei einen 16-Jährigen, einen 14-Jährigen und eine 15-Jährige verhaftet. Ein 21-Jähriger hatte sich nach einer Öffentlichkeitsfahndung Anfang März der Polizei gestellt. Nach der heutigen Festnahme sitzen alle mutmaßlichen Täter in Untersuchungshaft.;14.03.2016;Hamburg;14.03.2016;https://web.archive.org/web/20190905205515/https://www.mopo.de/hamburg/polizei/14-jaehrige-vergewaltigt-jetzt-hat-die-polizei-alle-mutmasslichen-sex-taeter-geschnappt--23726562;2;
5_9;Dreifach Mord Angeklagter erschoss Sohn wohl aus Rache;Rottweil  Ein 41-Jähriger soll drei Menschen  darunter seinen sechsjährigen Sohn  getötet haben. Vor Gericht kommen beklemmende Details heraus. Wie tickt ein Mensch, der sein eigenes Kind hinrichtet? Der drei Morde begeht , um sich an seiner Ex-Freundin zu rächen? Der Mann, dem das vorgeworfen wird, versteckt sich vor den Kameras, als er am Freitagmorgen in den Gerichtssaal geführt wird. Erst nachdem die Fotografen den Raum verlassen haben, entblößt er sein Gesicht. Er wirkt völlig emotionslos. Drazen D., 41 Jahre alt, wird ein Verbrechen zur Last gelegt, das ob seiner Grausamkeit für viele Prozessteilnehmer kaum fassbar ist. Villingendorf im Schwarzwald: Dort soll sich der Kroate am Abend des 14. September 2017, ein halbes Jahr nach ihrer Trennung, gegen 21.30 Uhr auf die Terrasse seiner ehemaligen Lebensgefährtin geschlichen haben. Die Stimmung war ausgelassen  die 31-Jährige hatte Gäste, zusammen mit ihrem neuen Freund und weiteren Angehörigen feierte sie die Einschulung ihres Sohnes. Drazen D. soll vor ihren Augen mit einem Repetiergewehr mit abgesägtem Lauf erst auf ihren neuen Partner (34) geschossen haben, dann auf dessen Cousine (29). Während seine ehemalige Freundin flüchtete, ging er laut Anklage schließlich in die Wohnung, wo der sechsjährige gemeinsame Sohn im Wohnzimmer spielte. Den Ermittlungen zufolge richtete er die Waffe auf das Kind und drückte dreimal ab. Drazen D. hatte schreckliche Pläne. In einer Sporttasche trug er laut Staatsanwaltschaft Benzin, Kabelbinder und Klebeband bei sich. Damit habe er seine ehemalige Lebensgefährtin fesseln wollen, damit sie die Tat in allen grausamen Details mitansehen müsse. Am Ende soll Drazen D. geplant haben, ihr die Augen auszustechen. Ihr Leben aber habe er verschonen wollen, damit sie für immer unter dem Verlust ihres Sohnes und des Freundes leiden müsse. Das alles, weil er offenbar nicht damit klarkam, dass die 31-Jährige ihn verlassen hatte. Beim Prozessauftakt herrscht eine beklemmende Stimmung, als das Gericht den aufgezeichneten Notruf mit der panischen Stimme der Mutter des Kindes abspielt. Er hat geschossen, sagte sie am Telefon zu einem Polizisten. Mein Sohn ist zu Hause. Sie war zu Nachbarn gerannt, die mit ihr die Polizei riefen. Eine 33-jährige Beamtin weint, als sie schildert, wie sie die Leichen fand. Wer ein schutzloses Kind erschießt, hat keine Skrupel, stellt die geschockte Zeugin fest. Sie habe vor Betreten des Grundstücks nie mit diesem Ausmaß gerechnet. Später fand die Polizei in der Wohnung die unverletzte dreijährige Tochter der getöteten Frau. Sie hatte sich im Badezimmer versteckt. Schon einmal habe er gedroht, ein Kind umzubringen. Der Angeklagte selbst schweigt. Ich mache im Moment keine Angaben, sagt er nur. Sogar sein Verteidiger findet: Wir haben es mit einem Tatgeschehen zu tun, das fassungslos macht. Möglicherweise werde er nach einigen Verhandlungstagen eine Erklärung für seinen Mandanten abgeben  wenn sich der Prozess versachlicht habe. Es gebe Hinweise auf Persönlichkeitsstörungen des Angeklagten. Das bedeute indes nicht automatisch, dass dessen Schuldfähigkeit gemindert gewesen sei. Im Prozess treten neun Angehörige der Opfer als Nebenkläger auf  unter ihnen die Ex-Partnerin des Angeklagten, die aber zum Auftakt nicht im Gerichtssaal war. Der Mann soll die Frau schon öfter bedroht und geschlagen haben. Nach den tödlichen Schüssen war er geflüchtet und konnte erst fünf Tage später zwölf Kilometer vom Tatort entfernt festgenommen werden. Das Gewehr hatte er bei sich. Insgesamt sind mehr als 90 Zeugen geladen. Auch die Ex-Frau des Angeklagten soll aussagen, mit der der Mann früher liiert gewesen ist und mit der er ebenfalls ein Kind hat. Laut Spiegel Online hat Drazen D. auch dieser Frau gegenüber gedroht, die gemeinsame Tochter umzubringen, damit die Mutter leide. Das Landgericht hat 18 Verhandlungstage angesetzt. Ein Urteil wird im Juni erwartet. (mit dpa);16.03.2018;Rottweil;16.03.2018;https://web.archive.org/web/20190905210620/https://www.waz.de/panorama/dreifach-mord-angeklagter-erschoss-sohn-wohl-aus-rache-id213744925.html;2;
5_10;Familiendrama in Villingendorf Polizistin weint im Prozess um Dreifach-Mord;16.03.2018 Rottweil. Ein Junge stirbt am Tag seiner Einschulung - erschossen vermutlich vom eigenen Vater. Auch der neue Partner der Mutter und dessen Cousine kommen im Kugelhagel um. Polizisten eilen zum Tatort. Noch Monate später sind sie schockiert. Ein Familienstreit, Schüsse fallen - so viel hatten die drei Streifenpolizisten schon über Funk erfahren, als sie am 14. September 2017 mit Blaulicht in eine Wohnsiedlung in Villingendorf (Baden-Württemberg) rasen. Mit Maschinengewehren und Amokausrüstung rennen sie in den Garten an der gemeldeten Adresse - dort bietet sich ihnen ein Bild des Schreckens.;16.03.2018;Rottweil;16.03.2018;https://web.archive.org/web/20190905210527/http://www.general-anzeiger-bonn.de/news/panorama/Polizistin-weint-im-Prozess-um-Dreifach-Mord-article3808717.html;2;
5_11;Mord an Galina A. Noch immer keine heiße Spur;Auch ein Jahr nach der gewaltsamen Tötung der 54-jährigen Geschäftsfrau ist der Fall noch ungelöst. Auch ein Jahr nach dem Mord an einer Düsseldorfer Geschäftsfrau ist der Fall noch ungelöst. Derzeit gebe es keine heiße Spur, sagte der zuständige Staatsanwalt Christoph Kumpa. Die 54-jährige Galina A. war am Abend des 26. Januar 2008 erstochen in ihrer Garage im Stadtteil Wersten aufgefunden worden. Ungeklärt ist die Rolle eines 55-jährigen mehrfach vorbestraften Gewalttäters. Er wurde bereits verurteilt, weil er die getötete Frau erpresst hatte. Er soll bereits vor Jahren den Auftrag gehabt haben, die Frau umzubringen. Daraufhin habe er sich bei der deutsch-russischen Unternehmerin gemeldet. Gegen die Zahlung von 100 000 Euro wolle er von der Ausführung des Mordauftrages absehen. Wegen dieser Erpressung wurde er später vom Landgericht Düsseldorf verurteilt. Der 55-Jährige kam allerdings gegen Meldeauflagen zunächst auf freien Fuß und tauchte unter. Ob er in den Mord verwickelt ist, konnte noch nicht geklärt werden.;22.01.2009;Düsseldorf;22.01.2009;https://web.archive.org/web/20190905213005/https://www.nrz.de/staedte/duesseldorf/mord-an-galina-a-noch-immer-keine-heisse-spur-id1424409.html;2;
5_12;Mordfall Galina Wird ihr Tod niemals gesühnt?;Düsseldorf - Was hat dieser Mann nicht alles ertragen müssen! Saveli L. (61) verlor seine Frau Galina A. (54) im Januar durch Mörderhand. In der Garage ihres Hauses in Wersten wurde die Geschäftsfrau mit einem Küchenmesser erstochen. Und seine Enkeltochter Lillian Sarah (4), die im November 2005 in London entführt wurde, ist noch immer spurlos verschwunden. Von einer Aufklärung sind beide Fälle weit enfernt. Vor allem bei dem Mord bleiben nahezu acht Monate nach der Tat wichtige Fragen offen. Hatte Galina A. berufliche Kontakte zu kriminellen Organisationen? Die Frau bearbeitete die Zoll-Formalitäten für den Handel mit Russland. Ergab sich daraus eine Verbindung zur Russen-Mafia oder ihr nahestehenden Personen? Als EXPRESS Witwer Saveli L. zu Hause in seinem hübschen Reihenhaus besucht, um die Ereignisse aufzuarbeiten, wirkt der Mann niedergeschlagen, mutlos. Über die Verbrechen zu sprechen, bringt doch nichts mehr, sagte er mit leiser Stimme. Dass der Mord jemals aufgeklärt wird, daran scheint er nicht mehr zu glauben. Er zuckt mit den Schultern. Aber das Leben muss weitergehen. Ich arbeite nach wie vor im Im- und Export, muss an meine Firma denken. Auf das Verschwinden seiner Enkelin angesprochen, erwidert er: Ja, es stimmt, ich weiß immer noch nicht, wo sie ist. Seine Frau Galina hatte das Kind jahrelang und weltweit mit allen Mitteln bis zu ihrem letzten Lebenstag gesucht. Allem Anschein nach verdächtigte sie den Ex-Ehemann ihrer Tochter Natalija L. (29), etwas mit der Entführung zu tun zu haben. Der schwerreiche Russe Nikolai L. (38) ist untergetaucht, wird per Haftbefehl gesucht. Gibt es einen Zusammenhang mit dem Mord? Steckt Nikolai auch hinter dem Erpressungsversuch, bei dem zwei Männer Galina kurz vor ihrem Tod mit Mord gedroht hatten? Einer der beiden hatte 100.000 Euro dafür verlangt, dass er sie nicht umbringt. Er habe einen solchen Auftrag bekommen, würde sich aber bei Erhalt des Geldes den Auftraggeber vorknöpfen. Galina ging scheinbar auf das Angebot ein und alarmierte die Polizei. Bei der Geldübergabe wurde der 54-jährige Pjotr P. verhaftet und später verurteilt. Sein Auftraggeber wurde freilich nie bekannt. Ermittler schließen nicht aus, dass der Ex-Schwiegersohn Galina A. später tatsächlich ermorden ließ. Aber, so Staatsanwalt Christoph Kumpa, einen konkreten Verdacht gibt es nicht. Der Staatsanwalt weiter: Wir geben nicht auf. Immerhin haben wir DNA-Spuren unter einer Fingerkuppe des Opfers gefunden. 900 Cherokee-Fahrer (ein solches Auto wurde am Tatort gesehen), die freiwillig zum DNA-Test erschienen, wurden untersucht - negativ. Kumpa: Wir haben aber noch viele Kontakte der Frau zu untersuchen. Dringender Tatverdacht besteht nach wie vor gegen Pjotr P., der seine Strafe nie angetreten hat. Er wird mit internationalem Haftbefehl gesucht.;13.09.2008;Düsseldorf;13.09.2008;https://web.archive.org/web/20190905213218/https://www.express.de/mordfall-galina-wird-ihr-tod-niemals-gesuehnt--22014128;2;
5_13; Mord in Magstadt Mördersuche beim CSD;Stuttgart/Böblingen - Heiko S. und Hans Friedrich L. sind mit derselben Waffe getötet worden. Der eine bei Magstadt (Kreis Böblingen), der andere im hessischen Mörfelden. Von ihrem Mörder gibt es noch keine Spur. Ermittler der Böblinger Soko Hölzertal verteilen deshalb an diesem Sonntag beim Christopher Street Day in Stuttgart Fahndungsplakate. Und sie warnen vor dem Unbekannten, der es möglicherweise gezielt auf Homosexuelle abgesehen hat. Der 30-jährige Heiko S. ist am späten Abend des 8. Mai 2010 auf einem Parkplatz im Hölzertal zwischen Magstadt und Stuttgart-Büsnau umgebracht worden. Ein Autofahrer fand ihn gegen 23.30 Uhr. Das Mordopfer saß mit heruntergelassener Hose hinter dem Lenkrad eines grünen Peugeot 106. In seinem Kopf steckte ein Projektil mittleren Kalibers. Hat Heiko S. den Täter gekannt? Der tödliche Schuss war nach 21.30 Uhr aus kurzer Entfernung abgegeben worden: Von oben durch die geöffnete Fahrertür oder das heruntergelassene Fenster. Heiko S., das legen die Tatortspuren nahe, war völlig arglos gewesen. Der frühere Soldat, der in seinen acht Jahren bei der Bundeswehr auch in Afghanistan eingesetzt war, scheint den Täter gekannt zu haben. Der Parkplatz im Hölzertal bei Magstadt, dem Wohnort des Opfers, ist als Treffpunkt von Homosexuellen und Strichern bekannt. So wie der Parkplatz an der A5 bei Mörfelden-Walldorf in Hessen. Hier, in einem angrenzenden Waldstück, ist am 2. Juli die nackte Leiche des 70 Jahre alten Hans Friedrich L. aus dem Main-Taunus-Kreis gefunden worden. Die Todesursache: ein Kopfschuss. Der Rentner war mit seinem grauen E-Klasse-Mercedes zum Rendezvous mit dem Mörder gefahren. Er wurde um die Mittagszeit umgebracht.;30.07.2010;Magstadt;30.07.2010;https://web.archive.org/web/20190905214559/https://www.schwarzwaelder-bote.de/inhalt.mord-in-magstadt-moerdersuche-beim-csd.3650f51f-3ae6-46cc-98eb-49905b012f1e.html;3;
5_14;Stühlingen Festnahme nach Mord an Waffenhändler;Die Polizei hat am Montagabend in Hinterzarten einen 47-jährigen Mann festgenommen. Gegen ihn ist Haftbefehl wegen Mordes an einem 88-jährigen Waffenhändler erlassen worden, der am 15. Februar nach einem Brand in seinem Stühlinger Geschäft tot gefunden worden war. Der Verdächtige befindet sich in Untersuchungshaft. Die Polizei sucht weiterhin nach vier Waffen, deren Verschwinden im Zuge der Ermittelungen festgestellt worden war. Die Festnahme nach dem Mord an dem 8-jährigem Waffenhändler in Stühlingen meldete die Polizei am Mittwochnachmittag. Der Geschäftsmann war erschossen worder, seine Leiche fand man, nachdem die Feuerwehr einen Brand in den Geschäftsräuen in Stühlingen hatte löschen müssen.;13. Jul 16;Stühlingen;13.07.2016;"https://web.archive.org/web/20190905215058/https://www.suedkurier.de/region/hochrhein/stuehlingen/Stuehlingen-Festnahme-nach-Mord-an-Waffenhaendler;art372620,8805832";1;
5_15;Niedernhall Mann tot aufgefunden;Ein 52-Jähriger wurde am Sonntag gegen 14 Uhr tot in seiner Wohnung in einem Mehrfamilienhaus in Niedernhall aufgefunden, so die Polizei heute. Aufgrund der Auffindesituation und der Verletzungen geht die Polizei davon aus, dass er Opfer eines Tötungsdelikts wurde. Das Polizeipräsidium Heilbronn hat zur Aufklärung der Tat und Ermittlung des Täters die 30-köpfige Sonderkommission Kupfer gebildet.;06.03.2017;Niedernhall;06.03.2017;https://web.archive.org/web/20190906090609/https://www.fnweb.de/newsticker_ticker,-niedernhall-mann-tot-aufgefunden-_tickerid,76140.html;2;
4_1;27.04.14 (14:00) KSV Hessen Kassel Kickers Offenbach 1:1;Dieses Duell, zweier, alter Traditionsclubs hat definitiv mehr als 3.000 Zuschauer verdient. Die sportliche Leistung der Nordhessen dürfte dafür verantwortlich sein, das nur 3.000 Leute, darunter um die 600 Gäste) ins Stadion kommen. Für den OFC ging es um nichts mehr, der KSV ist so gut wie gerettet. Die OFC Fans kamen in PKW, Bussen und per Zug. Letztere wurden vom Hauptbahnhof per Sonderbussen zum Stadion gebracht. Dort angekommen griffen die Behelmten gleich mal einen Fan heraus. Wohl nachträglich, wegen Vorkommnissen am Bahnhof als OFC und KSV Fans zeitgleich ankamen und es danach zu etwas Unruhe kam. Im Stadion waren die OFC Fans in Halbzeit Eins recht gut drauf. Bäume wurden nicht ausgerissen, aber man war nahezu dauerhaft mit Support beschäftigt! einige Male wurde es auch recht laut. Die Jungs der Scena waren ebenfalls nahezu dauerhaft in Bewegung und sehr melodisch zu Gange, hatten mit der Stadionakkustik jedoch genauso ihre Probleme wie die Gäste. Auf der anderen Stadionseite kommt kaum was an. Hüben, wie drüben. Zu Beginn präsentierten die Nordhessen ein kleines Schnipsel-Intro.;27.04.2014;Kassel;27.04.2014;https://web.archive.org/web/20190904185155/http://www.uisf.de/27-04-14-1400-ksv-hessen-kassel-kickers-offenbach-22/;2;
4_2;Desperados Dortmund plötzlich Frankfurt-Ultras?;Ein mysteriöser Fall beschäftigt die Polizei in der nordhessischen Kleinstadt Frankenberg. Am Freitag haben die Ordnungshüter an mindestens zehn verschiedenen Stellen Graffitis entdeckt. Ob an Stromverteilerkästen, Unterständen für Einkaufswagen oder auch Gebäuden  das  Motiv war stets dasselbe: Ein vermummter Cowboy mit einem Stern. An einem Graffiti war zusätzlich ein Aufkleber mit der Aufschrift Hooligans 1999 angebracht. Nun muss man kein szenekundiger Beamter sein, um zu wissen, dass das beschrieben Logo eine frappierende Ähnlichkeit mit dem der Dortmunder Ultras-Gruppe Desperados aufweist. Ferner muss es kein Zufall sein, dass sich die Gruppe 1999 gegründet hat und die Urheber einen Sticker mit eben jener Beschriftung hinterlassen haben. Dennoch sucht die Polizei in Frankenberg nun explizit nach Ultras der SG Eintracht Frankfurt als Tatverdächtige. Das Cowboy-Logo sei das Erkennungszeichen von angeblichen Fußballfans der Frankfurter Eintracht, heißt es in der Mitteilung der Behörde. Allerdings ist auch gar nicht so einfach festzustellen, auf welchem Hoheitsgebiet man sich in Frankenberg nun gerade befindet. Viel genauer als der 18.930-Einwohner-Ort kann man nicht zwischen Dortmund und Frankfurt liegen.;02. Mai 14;Frankenberg;02.05.2014;https://web.archive.org/web/20160301011007/http://fanzeit.de/polizei-verwechselt-dortmunder-mit-frankfurter-ultras/4567;2;
